ts_utc,label,source,metric,value
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,python_gc_objects_collected_total{generation=0},479.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,python_gc_objects_collected_total{generation=1},25.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,python_gc_objects_collected_total{generation=2},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,python_gc_objects_uncollectable_total{generation=0},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,python_gc_objects_uncollectable_total{generation=1},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,python_gc_objects_uncollectable_total{generation=2},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,python_gc_collections_total{generation=0},45.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,python_gc_collections_total{generation=1},4.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,python_gc_collections_total{generation=2},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,"python_info{implementation=CPython,major=3,minor=13,patchlevel=9,version=3.13.9}",1.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,cpu_pct,8.4
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,ram_pct,61.1
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,storage_pct{path=/},0.9
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,net_bytes_sent_total,3618234368.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,net_bytes_recv_total,4503389184.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.001},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.0025},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.005},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.01},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.02},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.05},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.1},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.2},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.5},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=1.0},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=2.0},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=5.0},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=10.0},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=+Inf},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,api_latency_seconds_count,0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,api_latency_seconds_sum,0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,api_latency_seconds_created,1768950159.829771
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,fault_inject_delay_ms,0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,api,fault_error_rate,0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,python_gc_objects_collected_total{generation=0},479.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,python_gc_objects_collected_total{generation=1},25.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,python_gc_objects_collected_total{generation=2},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,python_gc_objects_uncollectable_total{generation=0},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,python_gc_objects_uncollectable_total{generation=1},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,python_gc_objects_uncollectable_total{generation=2},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,python_gc_collections_total{generation=0},47.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,python_gc_collections_total{generation=1},4.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,python_gc_collections_total{generation=2},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,"python_info{implementation=CPython,major=3,minor=13,patchlevel=9,version=3.13.9}",1.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,cpu_pct,7.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,ram_pct,61.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,storage_pct{path=/},0.9
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,net_bytes_sent_total,3618237440.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,net_bytes_recv_total,4503390208.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,telemetry_queue,0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_total,0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_created,1768950156.4795232
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,telemetry_dropped_total,0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,telemetry_dropped_created,1768950156.479528
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=0.0005},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=0.001},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=0.002},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=0.005},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=0.01},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=0.02},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=0.05},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=0.1},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=0.2},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=0.5},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=1.0},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=+Inf},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_count,0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_sum,0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_created,1768950156.4795341
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,fault_max_queue,5000.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,telemetry,fault_forward_pause,0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,python_gc_objects_collected_total{generation=0},499.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,python_gc_objects_collected_total{generation=1},5.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,python_gc_objects_collected_total{generation=2},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,python_gc_objects_uncollectable_total{generation=0},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,python_gc_objects_uncollectable_total{generation=1},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,python_gc_objects_uncollectable_total{generation=2},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,python_gc_collections_total{generation=0},44.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,python_gc_collections_total{generation=1},3.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,python_gc_collections_total{generation=2},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,"python_info{implementation=CPython,major=3,minor=13,patchlevel=9,version=3.13.9}",1.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,cpu_pct,9.3
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,ram_pct,61.1
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,storage_pct{path=/},0.9
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,net_bytes_sent_total,3618222080.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,net_bytes_recv_total,4503384064.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,analytics_processed_total,0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,analytics_processed_created,1768950153.106845
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=0.0005},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=0.001},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=0.002},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=0.005},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=0.01},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=0.02},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=0.05},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=0.1},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=0.2},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=0.5},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=1.0},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=2.0},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=5.0},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=+Inf},0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_count,0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_sum,0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_created,1768950153.106853
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,fault_cpu_burn,0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,fault_sleep_ms,0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,fault_mem_leak_mb_per_req,0.0
2026-01-20T23:02:52.674406+00:00,drift_analytics_cpu,analytics,fault_error_rate_analytics,0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,python_gc_objects_collected_total{generation=0},256354.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,python_gc_objects_collected_total{generation=1},56072.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,python_gc_objects_collected_total{generation=2},4957.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,python_gc_objects_uncollectable_total{generation=0},0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,python_gc_objects_uncollectable_total{generation=1},0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,python_gc_objects_uncollectable_total{generation=2},0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,python_gc_collections_total{generation=0},332.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,python_gc_collections_total{generation=1},30.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,python_gc_collections_total{generation=2},2.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,"python_info{implementation=CPython,major=3,minor=13,patchlevel=9,version=3.13.9}",1.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,cpu_pct,9.9
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,ram_pct,61.6
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,storage_pct{path=/},0.9
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,net_bytes_sent_total,3637134336.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,net_bytes_recv_total,4522372096.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.001},0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.0025},0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.005},0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.01},0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.02},16.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.05},67.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.1},343.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.2},4363.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.5},4388.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=1.0},4388.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=2.0},4388.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=5.0},4388.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=10.0},4388.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=+Inf},4388.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,api_latency_seconds_count,4388.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,api_latency_seconds_sum,672.1085270984913
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,api_latency_seconds_created,1768950159.829771
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,"http_requests_total{code=200,method=POST,route=/api}",4388.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,"http_requests_created{code=200,method=POST,route=/api}",1768950190.1919858
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,http_request_bytes_total{route=/api},1128192.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,http_request_bytes_created{route=/api},1768950190.005289
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,http_response_bytes_total{route=/api},48268.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,http_response_bytes_created{route=/api},1768950190.19199
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,fault_inject_delay_ms,0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,fault_error_rate,0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,http_success_total{route=/api},4388.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,api,http_success_created{route=/api},1768950190.191979
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,python_gc_objects_collected_total{generation=0},164222.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,python_gc_objects_collected_total{generation=1},14531.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,python_gc_objects_collected_total{generation=2},0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,python_gc_objects_uncollectable_total{generation=0},0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,python_gc_objects_uncollectable_total{generation=1},0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,python_gc_objects_uncollectable_total{generation=2},0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,python_gc_collections_total{generation=0},114.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,python_gc_collections_total{generation=1},10.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,python_gc_collections_total{generation=2},0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,"python_info{implementation=CPython,major=3,minor=13,patchlevel=9,version=3.13.9}",1.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,cpu_pct,9.7
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,ram_pct,61.6
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,storage_pct{path=/},0.9
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,net_bytes_sent_total,3637436416.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,net_bytes_recv_total,4522674176.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,telemetry_queue,4.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_total,4400.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_created,1768950156.4795232
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,telemetry_dropped_total,0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,telemetry_dropped_created,1768950156.479528
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=0.0005},4400.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=0.001},4400.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=0.002},4400.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=0.005},4400.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=0.01},4400.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=0.02},4400.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=0.05},4400.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=0.1},4400.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=0.2},4400.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=0.5},4400.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=1.0},4400.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_bucket{le=+Inf},4400.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_count,4400.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_sum,0.01343452779110521
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,telemetry_ingest_latency_seconds_created,1768950156.4795341
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,fault_max_queue,5000.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,telemetry,fault_forward_pause,0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,python_gc_objects_collected_total{generation=0},499.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,python_gc_objects_collected_total{generation=1},5.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,python_gc_objects_collected_total{generation=2},0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,python_gc_objects_uncollectable_total{generation=0},0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,python_gc_objects_uncollectable_total{generation=1},0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,python_gc_objects_uncollectable_total{generation=2},0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,python_gc_collections_total{generation=0},44.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,python_gc_collections_total{generation=1},4.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,python_gc_collections_total{generation=2},0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,"python_info{implementation=CPython,major=3,minor=13,patchlevel=9,version=3.13.9}",1.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,cpu_pct,10.2
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,ram_pct,61.6
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,storage_pct{path=/},0.9
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,net_bytes_sent_total,3636828160.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,net_bytes_recv_total,4522065920.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,analytics_processed_total,8790.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,analytics_processed_created,1768950153.106845
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=0.0005},8790.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=0.001},8790.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=0.002},8790.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=0.005},8790.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=0.01},8790.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=0.02},8790.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=0.05},8790.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=0.1},8790.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=0.2},8790.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=0.5},8790.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=1.0},8790.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=2.0},8790.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=5.0},8790.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_bucket{le=+Inf},8790.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_count,8790.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_sum,0.025525317003484815
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,analytics_processing_latency_seconds_created,1768950153.106853
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,fault_cpu_burn,0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,fault_sleep_ms,0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,fault_mem_leak_mb_per_req,0.0
2026-01-20T23:03:52.693164+00:00,drift_analytics_cpu,analytics,fault_error_rate_analytics,0.0
2026-01-20T23:04:52.724044+00:00,drift_analytics_cpu,api,python_gc_objects_collected_total{generation=0},644446.0
2026-01-20T23:04:52.724044+00:00,drift_analytics_cpu,api,python_gc_objects_collected_total{generation=1},127324.0
2026-01-20T23:04:52.724044+00:00,drift_analytics_cpu,api,python_gc_objects_collected_total{generation=2},11776.0
2026-01-20T23:04:52.724044+00:00,drift_analytics_cpu,api,python_gc_objects_uncollectable_total{generation=0},0.0
2026-01-20T23:04:52.724044+00:00,drift_analytics_cpu,api,python_gc_objects_uncollectable_total{generation=1},0.0
2026-01-20T23:04:52.724044+00:00,drift_analytics_cpu,api,python_gc_objects_uncollectable_total{generation=2},0.0
2026-01-20T23:04:52.724044+00:00,drift_analytics_cpu,api,python_gc_collections_total{generation=0},707.0
2026-01-20T23:04:52.724044+00:00,drift_analytics_cpu,api,python_gc_collections_total{generation=1},64.0
2026-01-20T23:04:52.724044+00:00,drift_analytics_cpu,api,python_gc_collections_total{generation=2},5.0
2026-01-20T23:04:52.724044+00:00,drift_analytics_cpu,api,"python_info{implementation=CPython,major=3,minor=13,patchlevel=9,version=3.13.9}",1.0
2026-01-20T23:04:52.724044+00:00,drift_analytics_cpu,api,cpu_pct,13.9
2026-01-20T23:04:52.724044+00:00,drift_analytics_cpu,api,ram_pct,61.5
2026-01-20T23:04:52.724044+00:00,drift_analytics_cpu,api,storage_pct{path=/},0.9
2026-01-20T23:04:52.724044+00:00,drift_analytics_cpu,api,net_bytes_sent_total,3664006144.0
2026-01-20T23:04:52.724044+00:00,drift_analytics_cpu,api,net_bytes_recv_total,4549253120.0
2026-01-20T23:04:52.724044+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.001},0.0
2026-01-20T23:04:52.724044+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.0025},0.0
2026-01-20T23:04:52.724044+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.005},0.0
2026-01-20T23:04:52.724044+00:00,drift_analytics_cpu,api,api_latency_seconds_bucket{le=0.01},0.0
